Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
2012-02-26,4.9557142857142855,4.9557142857142855,4.9542857142857155,4.9542857142857155,5.8428571428571425,28.771428571428572,4.954744525542858
2012-02-27,5.051923076923075,5.051923076923075,5.049615384615383,5.049615384615383,11.886627465769228,60.11754146731539,5.049619004523076
2012-02-28,4.992142857142857,4.992500000000001,4.991071428571429,4.991428571428572,15.722906681071427,78.98480376503927,4.991630873960715
2012-02-29,4.954499999999999,4.954499999999999,4.952499999999999,4.952499999999999,12.111892317499999,59.893493815834994,4.952721849259999
2012-03-01,5.0040000000000004,5.0040000000000004,5.002666666666667,5.002666666666667,9.705452706333336,48.50124049898668,5.003911482863334
2012-03-02,4.777058823529412,4.777058823529412,4.762352941176471,4.762352941176471,14.469100688823529,68.62272076177646,4.765098423823529
2012-03-03,4.763333333333333,4.763333333333333,4.756666666666667,4.756666666666667,13.990923904444443,65.53938352777777,4.760811041077777
2012-03-04,4.793333333333333,4.793333333333333,4.793333333333333,4.793333333333333,18.93473588333333,90.81065441551668,4.793333333333333
2012-03-05,4.949756097560977,4.950000000000001,4.949024390243904,4.949268292682929,12.635476866585366,62.68103421679268,4.9496577627195135
2012-03-06,4.996521739130434,4.996956521739129,4.996086956521737,4.996521739130434,12.896867061739128,64.41456339750435,4.996287446934781
2012-03-07,5.0631034482758634,5.064137931034484,5.059310344827588,5.060344827586209,12.879046377586208,65.34133552664827,5.059947778827588
2012-03-08,4.9731578947368416,4.973684210526315,4.972105263157894,4.972631578947369,17.187671310526316,85.26987614586317,4.972471257226315
2012-03-09,5.0216666666666665,5.0216666666666665,5.010833333333333,5.011666666666668,23.13245661166667,116.30825096051666,5.018074118425001
2012-03-10,4.9188888888888895,4.9188888888888895,4.913333333333334,4.913333333333334,12.672103139999999,61.553976121433344,4.914899488455556
2012-03-11,4.926666666666667,4.926666666666667,4.926666666666667,4.926666666666667,8.227508696666668,40.32580875866667,4.926666666666667
2012-03-12,4.9590000000000005,4.9590000000000005,4.9590000000000005,4.9590000000000005,10.876167997000001,53.893851338139996,4.9590000000000005
2012-03-13,5.073750000000001,5.076750000000001,5.069000000000001,5.072500000000001,18.366348576500002,92.89082112801749,5.074693937022501
2012-03-14,5.374615384615383,5.376923076923076,5.373076923076922,5.375384615384614,43.451664487692305,232.60442654013085,5.37487217418846
2012-03-15,5.341875,5.341875,5.3374999999999995,5.3374999999999995,39.57299059187501,212.126136900625,5.33782869389375
2012-03-16,5.34076923076923,5.34076923076923,5.34076923076923,5.34076923076923,12.130611099230766,64.98394938796923,5.34076923076923
2012-03-17,5.402222222222223,5.402222222222223,5.402222222222223,5.402222222222223,15.98592540111111,86.19119177883334,5.402222222222223
2012-03-18,5.317666666666668,5.320666666666668,5.317000000000001,5.320000000000001,13.755450705666666,73.40753282308667,5.318928475693334
2012-03-19,5.121999999999999,5.121999999999999,5.110399999999999,5.110399999999999,16.607750269999997,84.28074378251999,5.11387265022
2012-03-20,4.911666666666667,4.912083333333333,4.91,4.910416666666666,11.656496544583334,57.008917625733325,4.9108234823375
2012-03-21,4.936666666666667,4.936666666666667,4.936666666666667,4.936666666666667,3.10954301,15.344999996333334,4.936666666666667
2012-03-22,4.879166666666668,4.8795833333333345,4.876666666666668,4.877083333333334,16.51712477916666,80.47224169515833,4.878290967266667
2012-03-23,4.776250000000001,4.777500000000001,4.74875,4.74875,49.141273104999996,227.47911399880002,4.762450717150001
2012-03-24,4.731428571428571,4.731428571428571,4.731428571428571,4.731428571428571,27.36264418857143,131.46127251265713,4.731428571428571
2012-03-25,4.642,4.642,4.642,4.642,3.0947143840000004,14.18059999756,4.642
2012-03-26,4.625333333333334,4.626666666666667,4.625333333333334,4.626666666666667,4.317637331333333,19.713255388393335,4.626121242606668
2012-03-27,4.785490196078432,4.785686274509804,4.785490196078432,4.785686274509804,7.2468783574509805,34.693301060399996,4.785504216329413
2012-03-28,4.891875000000002,4.895833333333336,4.891041666666669,4.895000000000002,8.721853405416665,42.348712741977074,4.892921830539586
2012-03-29,4.827333333333334,4.828666666666667,4.826666666666667,4.828,7.359580207333334,35.653132312,4.827698761333334
2012-03-30,4.834285714285714,4.841428571428571,4.83142857142857,4.838571428571428,11.528485302142855,55.99651773250001,4.836740067071427
2012-03-31,4.9075,4.909166666666667,4.9075,4.909166666666667,13.1978152675,64.80350882395,4.9086644633
2012-04-01,4.818235294117647,4.82,4.814705882352941,4.816470588235294,18.147403835294114,86.98278496632942,4.816418011217646
2012-04-02,4.932272727272727,4.934772727272727,4.930681818181818,4.932727272727273,20.194968444772726,99.481393006225,4.932927819879546
2012-04-03,4.968666666666667,4.968666666666667,4.968666666666667,4.968666666666667,16.286860083333334,80.95771199107335,4.968666666666667
2012-04-04,4.936666666666668,4.936666666666668,4.936190476190477,4.936190476190477,14.544554327619045,71.48930579820001,4.936244503809525
2012-04-05,4.9592857142857145,4.9592857142857145,4.958571428571429,4.958571428571429,28.633206087857143,142.16454159157144,4.959276106614285
2012-04-06,4.925416666666667,4.927083333333334,4.921666666666667,4.923333333333334,30.24823823125,147.66034314056665,4.923051811154167
2012-04-07,4.8342857142857145,4.8342857142857145,4.826428571428572,4.826428571428572,16.33254497214286,78.25893444464286,4.83019278485
2012-04-08,4.7686666666666655,4.769333333333333,4.7686666666666655,4.769333333333333,11.814530578000001,56.13447600578,4.769042307006667
2012-04-09,4.799090909090909,4.799090909090909,4.799090909090909,4.799090909090909,14.414393142727272,68.81047036059091,4.799090909090909
2012-04-10,4.82153846153846,4.822307692307691,4.82153846153846,4.822307692307691,24.21674134,116.58067586010769,4.822065650461537
2012-04-11,4.867575757575758,4.868181818181819,4.867575757575758,4.868181818181819,12.897110053636363,62.82135447398787,4.867793801124243
2012-04-12,4.843684210526316,4.843684210526316,4.843421052631579,4.843421052631579,19.915646100789477,96.52537428242104,4.843435406215789
2012-04-13,4.896888888888887,4.897777777777776,4.895777777777776,4.896666666666666,24.494797664444437,119.89633868615113,4.896836595095554
2012-04-14,4.974814814814816,4.977407407407408,4.9729629629629635,4.976666666666667,20.172221815925923,100.28925869696296,4.976230279496297
2012-04-15,4.955454545454546,4.958181818181818,4.954545454545455,4.957272727272728,10.452189661818183,51.810271789000005,4.957076090463636
2012-04-16,4.96047619047619,4.96047619047619,4.96047619047619,4.96047619047619,23.190835654285713,114.96014300890478,4.96047619047619
2012-04-17,4.986875,4.986875,4.986875,4.986875,17.65721169875,87.9613613770625,4.986875
2012-04-18,5.093333333333332,5.095128205128204,5.093333333333332,5.095128205128204,21.536711541025642,109.87331951248717,5.094581699635896
2012-04-19,5.127058823529412,5.127647058823529,5.126764705882352,5.12735294117647,16.54857969470588,84.63038894772941,5.127226817267647
2012-04-20,5.177812500000001,5.1803125,5.177500000000001,5.180000000000001,11.651121558437502,60.21911107453126,5.179224536312501
2012-04-21,5.292272727272728,5.29409090909091,5.29,5.291818181818182,13.724707508181819,72.1512677959091,5.291922534568181
2012-04-22,5.212142857142858,5.212142857142858,5.2092857142857145,5.2092857142857145,9.969188759285716,51.949352798185714,5.2100387899
2012-04-23,5.160625000000001,5.162812500000001,5.156875000000001,5.158437500000002,29.608155449375,152.31007649679688,5.159206013681252
2012-04-24,5.089032258064518,5.089838709677421,5.088870967741937,5.08951612903226,31.868243643387103,162.02417089991621,5.089392589964518
2012-04-25,5.041627906976743,5.043953488372091,5.039069767441859,5.042558139534883,38.004976202558126,190.58128081120466,5.041202056590697
2012-04-26,5.031249999999999,5.032499999999999,5.028437499999999,5.029687499999999,23.8165693125,119.60644935118124,5.030816926784374
2012-04-27,5.0247368421052645,5.026315789473686,5.0247368421052645,5.026315789473686,37.79021110157894,189.37124269066317,5.025541801600002
2012-04-28,4.9511111111111115,4.952222222222223,4.945000000000001,4.946111111111112,11.390307048333334,56.49391649616667,4.948282867594444
2012-04-29,4.901428571428572,4.909999999999999,4.894285714285714,4.902857142857143,8.98266107,43.837270045714284,4.902995542028571
2012-04-30,4.949629629629629,4.950740740740741,4.949629629629629,4.950740740740741,18.169658428148153,89.87189492417038,4.950281606237037
2012-05-01,4.967333333333332,4.967999999999998,4.967333333333332,4.967999999999998,27.724874196,137.91015642129335,4.967961824393331
2012-05-02,5.083200000000001,5.0852,5.082800000000001,5.0848,19.812685736000002,100.544636247128,5.08419201134
2012-05-03,5.104838709677418,5.105161290322579,5.104516129032257,5.104838709677418,20.80933553451613,106.24979314927744,5.105032944464515
2012-05-04,5.105106382978726,5.106170212765959,5.104255319148937,5.105319148936172,16.511548159361706,84.4558724700404,5.105194483023406
2012-05-05,5.066428571428572,5.066428571428572,5.065,5.065,14.841751655714287,75.18512558695714,5.065191399914286
2012-05-06,5.0634482758620685,5.064482758620689,5.061724137931034,5.062413793103447,42.55331226068966,215.00693297643446,5.062596987210345
2012-05-07,5.037380952380954,5.037380952380954,5.035000000000002,5.035000000000002,20.820920109285716,104.82198966110475,5.03562526256905
2012-05-08,5.0458823529411765,5.0464705882352945,5.043529411764706,5.044117647058824,18.839961391764703,95.07012645448822,5.044669705235295
2012-05-09,5.041724137931036,5.041724137931036,5.040689655172415,5.040689655172415,12.078675677931038,60.85904704018621,5.041008901744829
2012-05-10,4.991590909090907,4.9927272727272705,4.98931818181818,4.9904545454545435,20.61623394113636,102.88964441172729,4.991689537736361
2012-05-11,4.927200000000003,4.927600000000002,4.926400000000002,4.926800000000002,16.5530662708,81.551860750856,4.927250876036002
2012-05-12,4.945,4.945,4.945,4.945,21.933389116,108.06297408423002,4.945
2012-05-13,4.9433333333333325,4.9433333333333325,4.9433333333333325,4.9433333333333325,43.94032951777777,217.14377050322224,4.9433333333333325
2012-05-14,4.926111111111111,4.926111111111111,4.925833333333333,4.925833333333333,19.964697713333333,98.35725824514165,4.926104911291667
2012-05-15,4.962499999999999,4.962499999999999,4.962499999999999,4.962499999999999,18.781123869687498,93.22863281195627,4.962499999999999
2012-05-16,5.017500000000001,5.017500000000001,5.016875000000001,5.016875000000001,11.12707634375,55.7561721069625,5.017194941556251
2012-05-17,5.023461538461538,5.023461538461538,5.0226923076923065,5.0226923076923065,23.50818585307692,118.13482421043462,5.022990033096153
2012-05-18,5.049705882352941,5.05,5.049705882352941,5.05,26.838949110294113,135.52247154717656,5.049977029252941
2012-05-19,5.064166666666666,5.064166666666666,5.064166666666666,5.064166666666666,14.00049793333333,70.96370443205834,5.064166666666666
2012-05-20,5.05,5.05,5.05,5.05,5.280425306,26.792838953519997,5.05
2012-05-21,5.04904761904762,5.0495238095238095,5.047619047619048,5.048095238095239,16.859875981428573,85.3019225324857,5.0484842577523805
2012-05-22,5.051666666666666,5.052083333333332,5.049583333333332,5.049583333333332,28.252816060833336,142.71207699358334,5.051258218641666
2012-05-23,5.069600000000001,5.0704,5.069600000000001,5.0704,22.326052506,113.061113614596,5.070078712188001
2012-05-24,5.091764705882355,5.092058823529413,5.091176470588237,5.091470588235295,26.610002812647064,135.50367815541173,5.0913536225411775
2012-05-25,5.089375000000001,5.089375000000001,5.089375000000001,5.089375000000001,17.1818914075,87.412786381475,5.089375000000001
2012-05-26,5.077692307692308,5.077692307692308,5.077692307692308,5.077692307692308,29.90047822923077,152.14487836615385,5.077692307692308
2012-05-27,5.051111111111112,5.051111111111112,5.050740740740741,5.050740740740741,33.83443231333333,170.99241040224445,5.050792766022222
2012-05-28,5.077857142857141,5.077857142857141,5.077857142857141,5.077857142857141,12.905988083571426,65.54926243758571,5.077857142857141
2012-05-29,5.063378378378384,5.064729729729735,5.062702702702708,5.0640540540540595,18.12857168067568,91.91578419506486,5.063576827860815
2012-05-30,5.112571428571428,5.11342857142857,5.112571428571428,5.113142857142856,21.38290518,109.48273947338856,5.113079997282856
2012-05-31,5.137142857142855,5.137346938775508,5.135102040816324,5.135306122448977,22.502855394489796,115.41462863644082,5.1365708110979575
2012-06-01,5.2058,5.206400000000001,5.2056000000000004,5.206200000000001,9.4732882128,49.351092502106006,5.20599539841
2012-06-02,5.1899999999999995,5.1899999999999995,5.1899999999999995,5.1899999999999995,11.319693213529412,58.800816298041184,5.1899999999999995
2012-06-03,5.192500000000001,5.1937500000000005,5.192500000000001,5.1937500000000005,1.79184426625,9.3050619152125,5.193320086687501
2012-06-04,5.189047619047623,5.189880952380956,5.187619047619052,5.188571428571431,16.179979872619043,83.88694652361782,5.188722390130956
2012-06-05,5.356476190476191,5.357333333333334,5.354952380952382,5.355809523809526,8.849475727809523,47.45991332556571,5.356036192552383
2012-06-06,5.4188135593220315,5.420338983050846,5.418474576271184,5.419999999999998,13.065191689322036,71.03347171007627,5.419216381598302
2012-06-07,5.461964285714286,5.463571428571428,5.461428571428571,5.463571428571428,25.22991440642857,138.07713027354464,5.462558787839287
2012-06-08,5.586153846153848,5.5871153846153865,5.58596153846154,5.586923076923079,26.874019643461533,149.53920552299618,5.586665193755771
2012-06-09,5.5687500000000005,5.569166666666667,5.566666666666666,5.567083333333334,14.735668097083332,82.13588857054165,5.567592877320834
2012-06-10,5.488235294117647,5.488235294117647,5.487058823529411,5.487058823529411,15.938304491176469,87.09219162068824,5.487061504770588
2012-06-11,5.5,5.501212121212122,5.498787878787879,5.500000000000001,20.232489881212125,110.46587879202728,5.49961740499697
2012-06-12,5.802340425531905,5.80499999999999,5.800744680851055,5.8034042553191405,99.25965918648939,582.5584550192575,5.803756465251054
2012-06-13,5.891523809523812,5.892666666666669,5.89066666666667,5.891809523809527,16.097118164571427,94.29396791476573,5.8915386617352405
2012-06-14,5.843189655172416,5.843793103448278,5.841982758620691,5.842586206896554,27.900937293965516,162.96462586061477,5.8427788073603475
2012-06-15,5.9096078431372545,5.915098039215685,5.908627450980393,5.9141176470588235,20.014189092058825,117.28733593534604,5.9134438926333335
2012-06-16,6.398412698412696,6.40190476190476,6.395396825396824,6.398888888888887,16.03395833984127,102.02895202384443,6.398630870741268
2012-06-17,6.273999999999998,6.274153846153844,6.272461538461537,6.272615384615383,6.526007036307693,41.230627442049226,6.272997119149229
2012-06-18,6.159076923076924,6.164615384615387,6.1569230769230785,6.1624615384615415,38.201517738615394,234.73549987009847,6.160980842855387
2012-06-19,6.394074074074074,6.398641975308643,6.392469135802469,6.397037037037038,17.148751074567908,109.96481111173826,6.396294048322223
2012-06-20,6.540510204081631,6.542040816326528,6.538367346938773,6.539693877551018,21.183515993061214,138.44139678977965,6.5399417770714265
2012-06-21,6.657777777777776,6.6583333333333306,6.657222222222219,6.657777777777775,13.356722753888889,88.92996769787777,6.657400980369442
2012-06-22,6.599054054054055,6.600675675675676,6.5966216216216225,6.598243243243243,13.015686467027022,86.04260798749324,6.598596523589191
2012-06-23,6.496086956521737,6.496086956521737,6.493260869565217,6.493260869565217,24.720463662826088,159.3319996848565,6.494622018104347
2012-06-24,6.383157894736843,6.385789473684212,6.382105263157895,6.384736842105264,31.535418416315782,201.65247989028944,6.384365519594737
2012-06-25,6.241666666666664,6.24233333333333,6.2386666666666635,6.23933333333333,32.61213692483333,203.70125493933338,6.24049745683333
2012-06-26,6.342820512820513,6.346410256410257,6.3417094017094024,6.345299145299146,19.42819316965811,123.0366973315581,6.344247736120514
2012-06-27,6.526470588235289,6.527352941176464,6.524191176470583,6.5247794117647,82.58660505257349,540.0378402556702,6.525389789205143
2012-06-28,6.385078124999999,6.385234374999999,6.383984374999999,6.384218749999999,33.32930131507815,209.16234305682343,6.384516551589842
2012-06-29,6.557941176470587,6.560294117647059,6.554999999999999,6.556911764705882,119.52286767529412,778.0946150469501,6.557282505852942
2012-06-30,6.571764705882355,6.572058823529414,6.570000000000002,6.5702941176470615,24.354472356470588,158.92388537252648,6.57027606549412
2012-07-01,6.568461538461539,6.570384615384616,6.566923076923076,6.568846153846153,12.786297039615382,83.77303105988078,6.568665923334615
2012-07-02,6.607777777777778,6.609012345679012,6.60641975308642,6.607654320987654,22.1263719945679,145.79562478502348,6.607437632111112
2012-07-03,6.562584269662926,6.564269662921353,6.560337078651688,6.5617977528089915,21.75719742808988,142.94706097377644,6.562090555570791
2012-07-04,6.496301369863014,6.496849315068494,6.494794520547946,6.495342465753426,27.598475786575342,178.69938527245893,6.495970786994522
2012-07-05,6.621714285714285,6.622857142857143,6.621142857142857,6.622285714285715,20.099599025428574,132.74133143073996,6.622069740755714
2012-07-06,6.5494,6.5522,6.546,6.548800000000001,33.25230209619999,216.86731909452195,6.5496223722060005
2012-07-07,6.6689189189189175,6.670675675675674,6.668378378378376,6.6701351351351335,19.03351111891892,126.86697517145812,6.6696489400581065
2012-07-08,6.677272727272726,6.679090909090908,6.67290909090909,6.674727272727271,15.097652806545451,99.70110418252546,6.6765959776490895
2012-07-09,6.810112359550557,6.812808988764039,6.806179775280894,6.808876404494377,19.682646376741573,133.7304352848943,6.80987377324494
2012-07-10,7.0358878504672875,7.036728971962615,7.034672897196259,7.035514018691586,13.973311109345794,98.17195162999163,7.035563261024297
2012-07-11,7.1069642857142865,7.10875,7.106428571428572,7.108214285714285,13.422537061249997,95.46123865677679,7.107861852432143
2012-07-12,7.190294117647059,7.196029411764705,7.189411764705883,7.19514705882353,34.203493748823526,245.68614673610293,7.192802051617647
2012-07-13,7.588191489361704,7.591914893617024,7.585425531914894,7.589468085106384,12.814316355744682,97.27743375867448,7.588703539548937
2012-07-14,7.5288095238095245,7.52904761904762,7.527619047619048,7.527857142857143,17.07891951690476,128.7635055771309,7.52844459319762
2012-07-15,7.495555555555556,7.497777777777777,7.494814814814815,7.497037037037036,11.940447501111112,89.57644925635924,7.496622779385185
2012-07-16,7.684285714285714,7.690952380952379,7.681156462585033,7.687823129251698,25.03457546346939,191.24432554113397,7.68554926055102
2012-07-17,8.245416666666674,8.252447916666673,8.242135416666674,8.24989583333334,19.05675463729167,156.32651962198275,8.248090183756778
2012-07-18,8.80727272727271,8.816428571428554,8.800649350649335,8.810194805194788,16.973005392077916,148.16746334245718,8.810920417472714
2012-07-19,9.045377358490567,9.045849056603775,9.042735849056605,9.043207547169812,23.706050937547165,214.76799706643584,9.044016570401892
2012-07-20,8.227131147540986,8.23204918032787,8.222131147540985,8.227131147540986,11.300533846803273,92.49643073590494,8.226315533812297
2012-07-21,8.714230769230772,8.721346153846158,8.710576923076927,8.71769230769231,22.890814030192324,197.629026733473,8.716800962495194
2012-07-22,8.643513513513511,8.646216216216214,8.630540540540538,8.630540540540538,40.09587418270271,343.72876240432436,8.635233850418917
2012-07-23,8.623599999999998,8.6268,8.62016,8.62328,20.686892965120002,177.80373692187598,8.623770541267998
2012-07-24,8.594838709677422,8.597849462365595,8.59150537634409,8.594516129032261,13.966650586129026,119.87400030139568,8.59430963004624
2012-07-25,8.479756097560971,8.482682926829265,8.478658536585362,8.481585365853654,21.895850900121953,186.35444149624269,8.481570695308534
2012-07-26,8.620588235294116,8.623529411764704,8.620147058823528,8.623088235294116,12.318802782058828,106.2474980268088,8.621949572094115
2012-07-27,8.847924528301883,8.850566037735845,8.8477358490566,8.850377358490562,12.97163613754717,114.9889785404,8.849249283254712
2012-07-28,8.891875,8.891875,8.89,8.89,23.420719253593756,208.55665243446558,8.891124615253124
2012-07-29,8.737777777777778,8.737777777777778,8.735555555555557,8.735555555555557,21.86558006074074,190.91564415944072,8.736309195422223
2012-07-30,8.776836734693875,8.779285714285711,8.774897959183672,8.777346938775507,24.73075006102042,215.085239538599,8.776974279934691
2012-07-31,9.199764705882355,9.201058823529415,9.198588235294121,9.199882352941179,15.581479422235294,142.84089472275292,9.199745737432941
2012-08-01,9.356153846153852,9.356703296703301,9.350109890109897,9.352747252747259,26.589077728131866,248.01045221697143,9.3525536232055
2012-08-02,9.682992700729926,9.693211678832117,9.680729927007297,9.690875912408758,16.12926467759124,154.47582051111675,9.687771690878101
2012-08-03,10.726299212598427,10.746299212598428,10.722755905511812,10.742677165354332,19.05049945905512,205.36451833209452,10.740892757976379
2012-08-04,10.919200000000004,10.920400000000003,10.91,10.9112,12.707367627200002,136.58774681895198,10.912196834900001
2012-08-05,10.473404255319153,10.47893617021277,10.471702127659578,10.477234042553194,20.284701139361704,212.06743870463617,10.475817334361704
2012-08-06,10.779318181818178,10.781818181818178,10.776439393939391,10.779848484848483,15.682410009469697,168.38443774759241,10.779617035931814
2012-08-07,10.785632183908042,10.787586206896549,10.783908045977007,10.785862068965514,11.942937356321842,128.5768530786161,10.785514532321839
2012-08-08,10.886991150442475,10.88946902654867,10.88522123893805,10.887699115044246,24.30172229283186,264.7738639570177,10.887322073106192
2012-08-09,11.229645390070932,11.241489361702136,11.222482269503555,11.234113475177315,17.255281793120556,193.42861021315392,11.231226293304971
2012-08-10,11.178399999999993,11.181799999999992,11.174499999999993,11.178199999999993,25.544390557799996,283.459441089809,11.177865358169992
2012-08-11,11.321282051282052,11.321794871794872,11.321282051282052,11.321794871794872,9.200434025128203,104.10349188047178,11.321710770461538
2012-08-12,11.455810810810808,11.46108108108108,11.451081081081076,11.455675675675671,11.330170676621623,129.9114743979676,11.458883619270267
2012-08-13,11.664566929133866,11.672440944881895,11.66094488188977,11.668740157480318,27.555795048582684,320.46075531450407,11.667088191716541
2012-08-14,12.025161290322572,12.028817204301067,12.025053763440852,12.028709677419346,20.70938869817204,249.54184295561933,12.027636343612897
